name,company_number,address_line1,locality,postcode,sic_codes,search_city,search_sic,latitude,longitude
BULUT & CO ACCOUNTANTS LTD,16288246,Flat 27 35 Blakes Road,London,SE15 6HY,"69201, 69202, 69203, 70229",London,69201,51.47849,-0.080581
IPSUM ACCOUNTANTS LTD,13261251,16 High Holborn,London,WC1V 6BX,"69201, 69202, 70221, 70229",London,69201,51.518503,-0.112369
DENTIN GROUP LIMITED,17096965,320 City Road,London,EC1V 2NZ,"69201, 69202, 69203",London,69201,51.530436,-0.101249
AQUILLA LIMITED,06999341,167 - 169 Great Portland Street,London,W1W 5PF,"69201, 69202, 69203",London,69201,51.521673,-0.143705
CAPITL PARTNERS LIMITED,17092211,27 St. Mary's Avenue,London,N3 1SN,69201,London,69201,51.597906,-0.203955
CURRENT MANAGEMENT CONSULTANTS UK LTD,17093315,71-75 Shelton Street,London,WC2H 9JQ,"69201, 69202, 69203",London,69201,51.514897,-0.123615
AISG FINANCE AND ACCOUNTING LTD,17093316,"3rd Floor, 86-90 Paul Street",London,EC2A 4NE,"69201, 69202, 70221",London,69201,51.525617,-0.083602
COLLAB GROUP LIMITED,17093559,320 City Road,London,EC1V 2NZ,"69201, 69202, 69203",London,69201,51.530436,-0.101249
GABBIDON GLOBAL LIMITED,13862157,Prime Apartments,London,N13 4FG,"69201, 69202",London,69201,51.622666,-0.105304
CHRISTYHUB SERVICES LIMITED,17081618,Apartment D Kingswood Court,London,SE13 6PL,69201,London,69201,51.449448,-0.004427
PRIDE ADVISORY LTD,16628375,"3rd Floor, 86-90 Paul Street",London,EC2A 4NE,"69201, 74909",London,69201,51.525617,-0.083602
BUSINESS CONTACT MANAGEMENT LTD,10231127,Ealing Cross 85 Uxbridge Road,London,W5 5TH,"69201, 70229, 73120, 74300",London,69201,51.511773,-0.311586
JULIEN ACCOUNTING SERVICES LTD,16218112,242 Philip Lane,London,N15 4HJ,69201,London,69201,51.588742,-0.082334
BEST FORMATIONS LIMITED,06379202,28-29 The Broadway,London,W5 2NP,"69201, 70229",London,69201,51.514149,-0.302418
FIT TAX LIMITED,17097907,320 City Road,London,EC1V 2NZ,"69201, 69202, 69203",London,69201,51.530436,-0.101249
AYLAN INSIGHTS LTD,17088296,124 City Road,London,EC1V 2NX,"62012, 62020, 69201, 70229",London,69201,51.527304,-0.088894
OPPIC LTD,12587039,66 Paul Street,London,EC2A 4NA,69201,London,69201,51.525161,-0.08378
LEDGER TWELVE LTD,12981407,102 Mile End Road Mile End Road,London,E1 4UN,"62020, 69201, 69202, 69203",London,69201,51.520379,-0.051735
AIRTHREY ACCOUNTING LIMITED,17086989,30 Southdown Road,London,SW20 8PT,"69201, 69202",London,69201,51.412499,-0.220666
JECC ACCOUNTANTS LIMITED,09240249,"Unit 11, Brockley Cross Business Centre",London,SE4 2PD,"69201, 69202, 69203",London,69201,51.465222,-0.039617
AND ACTION GROUP LIMITED,17088608,320 City Road,London,EC1V 2NZ,"69201, 69202, 69203",London,69201,51.530436,-0.101249
BROOMPARK CONSULTING LTD,17089407,71-75 Shelton Street,London,WC2H 9JQ,"69201, 69203, 70221, 70229",London,69201,51.514897,-0.123615
GLOBAL ADVISORY GROUP LIMITED,17089781,343 City Road,London,EC1V 1LR,69201,London,69201,51.531284,-0.102497
GRADE A ACCOUNTING LTD,14095202,Creative Works Space,London,E17 6DS,"69201, 69202, 70229",London,69201,51.589091,-0.039789
BSS FINANCIAL LTD,16792177,1386 London Road,Leigh On Sea,SS9 2UJ,69201,London,69201,51.547681,0.636353
STR FINANCIAL SOLUTIONS LTD,17101022,"3rd Floor, 86-90 Paul Street",London,EC2A 4NE,69201,London,69201,51.525617,-0.083602
SING A NEW SONG LTD,17101666,"3rd Floor, 86-90 Paul Street",London,EC2A 4NE,69201,London,69201,51.525617,-0.083602
TX ACCOUNTANTS LTD,12163394,167-169 Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
KING & KING LIMITED,04871854,83-85 Baker Street,London,W1U 6AG,"69201, 69203",London,69201,51.519948,-0.156921
THE ACCOUNTING AND TAX CENTRE LTD,06156302,98 London Road,West Sussex,PO21 1DD,"69201, 69203",London,69201,50.786643,-0.674339
"B'S BOOKKEEPING, ACCOUNTS & TAX LTD",13243143,167 - 169 Great Portland Street,London,W1W 5PF,"69201, 69202, 82990",London,69201,51.521673,-0.143705
STELLA BRIGHT LTD,10096640,The Old Church 89b Quicks Road,London,SW19 1EX,69201,London,69201,51.418909,-0.191177
AUTHORTAX LIMITED,15263185,"Southgate Office Village Block F, Office 4",London,N14 6HF,"69201, 69202, 69203, 82990",London,69201,51.63353,-0.126685
UK ACCOUNTING EXPERTS LTD,15111046,62a Westgreen Road West Green Road,London,N15 5NR,"69201, 69202",London,69201,51.584346,-0.075316
MEDICAL TAX GROUP LIMITED,17104349,320 City Road,London,EC1V 2NZ,"69201, 69202, 69203",London,69201,51.530436,-0.101249
TABLE TURN TAX LIMITED,17104366,320 City Road,London,EC1V 2NZ,"69201, 69202, 69203",London,69201,51.530436,-0.101249
TC SOUTH AFRICA LIMITED,14023322,167-169 Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
ASTER & TRUJILLO LTD,10815756,87 Chancery Lane,London,WC2A 1ET,"69201, 69202, 69203",London,69201,51.515693,-0.112124
FORDHAM FINANCE GROUP LTD,11234869,66 Paul Street,London,EC2A 4NA,"69201, 69202, 69203",London,69201,51.525161,-0.08378
KRL CONSULTING LIMITED,17030641,Flat 1506 Loder House 2 Anderson Road,London,SE3 9GX,69201,London,69201,51.461199,0.027727
PHOENIX INTERNATIONAL FINANCE LTD,17026920,International House,London,W1K 5QF,"69201, 69202, 69203, 85590",London,69201,51.51325,-0.147276
COMPLIANT PAYE LTD,17027777,42 Ballards Road,London,NW2 7UG,69201,London,69201,51.566603,-0.238376
OAKWELL ACCOUNTANTS LTD,06863544,International House,London,N1 7SR,69201,London,69201,51.529269,-0.088062
MANNOCK DR LTD,14398618,"Flat 1, 115 Euston Street",London,NW1 2EX,"69201, 69202",London,69201,51.526469,-0.136489
WAIONEKE HOLDINGS LIMITED,17105870,Flat 1 367-369 Walworth Road,London,SE17 2AL,69201,London,69201,51.485746,-0.093744
DIGITAL PROFESSIONAL SERVICES LTD,12702089,20-22 Wenlock Road,London,N1 7GU,"69201, 69203, 70229, 96090",London,69201,51.530737,-0.09371
DAVANTI BUSINESS SOLUTIONS LTD,09023415,20 Mortlake 20 Mortlake High Street,London,SW14 8JN,"46719, 69201",London,69201,51.469403,-0.265564
OAKVIEW ACCOUNTANCY LTD,11063313,128 City Road,London,EC1V 2NX,69201,London,69201,51.527304,-0.088894
ARCHERS & CO ACCOUNTANTS LIMITED,08800546,27 Old Gloucester Street,London,WC1N 3AX,"69201, 69202",London,69201,51.520593,-0.122185
SAVVY SOLUTIONS LIMITED,10300279,3 Cresford Road,London,SW6 2AH,"69201, 69202",London,69201,51.475715,-0.191696
RIGHT CHOICE CONSULTING UK LTD,06364152,Unit 3 Churchill Court,Harrow,HA2 7SA,"69201, 69202",London,69201,51.584721,-0.361222
IDA&CO LTD,16934918,"Ida&Co, Building 3, Chiswick Business Park",London,W4 5YA,69201,London,69201,51.494623,-0.275628
NELVIS BUSINESS SOLUTIONS LTD,16578122,2 Banbury Court,London,W13 9UF,"69201, 69202, 69203, 70229",London,69201,51.501807,-0.323351
HILL BOOKKEEPERS LIMITED,16242435,124 City Road,London,EC1V 2NX,"69201, 69202",London,69201,51.527304,-0.088894
MICHELLE HINES LIMITED,11216040,87a Lennard Road,London,SE20 7LY,"69201, 69202",London,69201,51.417884,-0.047194
ALDERBROOK ACCOUNTING LTD,17033574,25 Alderbrook Road,London,SW12 8AF,69201,London,69201,51.451701,-0.151107
BARHAT CONSULTING (NO 1) LIMITED,15832597,30 Oakleigh Road North,London,N20 9HG,69201,London,69201,51.630651,-0.172218
GROWTH GROUP CONSULTANTS LTD,17047640,167 - 169 Great Portland Street,London,W1W 5PF,"69201, 69202, 69203",London,69201,51.521673,-0.143705
TRUSTED EDUCATION FINANCE LTD,16951318,124 City Road,London,EC1V 2NX,"69201, 69202, 70221, 85600",London,69201,51.527304,-0.088894
OB LONDON LTD,17055185,128 City Road,London,EC1V 2NX,"66300, 69201, 69203, 95110",London,69201,51.527304,-0.088894
ASCEND AFRICA ADVISORY LTD,17055676,128 City Road,London,EC1V 2NX,"64303, 69201, 70100, 70229",London,69201,51.527304,-0.088894
OSBORNE ACCOUNTANTS.COM LTD,05895611,167 5th Floor,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
FREDRICKS ACCOUNTANTS & CO LTD,10852753,"Curve Serviced Offices, 133 Creek Road",London,SE8 3BU,"69201, 69202, 70221",London,69201,51.481048,-0.021886
ZAZENTAX LTD,17057444,128 City Road,London,EC1V 2NX,"69201, 69202",London,69201,51.527304,-0.088894
TW PARTNERS LTD,17049553,81 Chancery Lane,London,WC2A 1DD,"69201, 69202, 69203",London,69201,51.515874,-0.112218
PEERPOINT ACCOUNTANCY & CO. LIMITED,13135159,50 Carnarvon Road,London,E10 6DP,69201,London,69201,51.578751,-0.004641
I CUBED CONSULTANTS LIMITED,09982500,"3rd Floor, 101 Commercial Road, Algate East",London,E1 1RD,"69201, 70229, 72200, 85600",London,69201,51.515004,-0.063797
CENTIME LTD,17030335,"318, Flat 6 Finchley Road",London,NW3 7AG,69201,London,69201,51.556438,-0.194353
BASOL BROTHERS LTD,17051504,20 Wenlock Road,London,N1 7GU,"69201, 69202",London,69201,51.530737,-0.09371
ACORN ADVISORY GROUP LTD,07676159,124 City Road,Shoreditch,EC1V 2NX,"69201, 69202",London,69201,51.527304,-0.088894
PITTS & SEEUS LIMITED,17053358,Studio 6 6 Hornsey Street,London,N7 8GR,69201,London,69201,51.551311,-0.11365
LATIF CONSULTING LIMITED,15432492,40 Perrymead Street 40 Perrymead Street,London,SW6 3SP,"69201, 70229",London,69201,51.473397,-0.194178
ALTUNCO ACCOUNTANCY LIMITED,17054449,Ground Floor,London,N9 0PD,69201,London,69201,51.619494,-0.063053
CASHIERING UK LTD,14545425,167-169 Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
SHELTONS GROUP SERVICES LTD,09507447,71-75 Shelton Street,London,WC2H 9JQ,69201,London,69201,51.514897,-0.123615
KAYLX ADVISORY GROUP LTD,17058807,97 Perryn Road,London,W3 7LT,"69201, 69202",London,69201,51.513921,-0.259853
BRS CONSULTING LTD,16444232,125 Roman Road,London,E2 0QN,"62090, 69201, 70229, 96090",London,69201,51.528641,-0.04945
GARNIT BERRY LTD,17062919,6 Crayford Mews,London,N7 0DQ,69201,London,69201,51.555894,-0.125809
IKEMM LIMITED,03831504,18 Delaford Road,London,SE16 3BS,"47910, 69201, 70229",London,69201,51.487225,-0.056203
GROWTH LEDGER LIMITED,17059111,71-75 Shelton Street,London,WC2H 9JQ,"69201, 69202, 69203",London,69201,51.514897,-0.123615
CHART ACCOUNTANCY LIMITED,09881516,5 Merchant Square,London,W2 1AY,"69201, 69203",London,69201,,
KONTS LTD,13289754,11a Ruskin Avenue,London,E12 6PJ,"69201, 70229",London,69201,51.54522,0.051437
M.DEBRAH LIMITED,11122096,Flat 30 341a London Road,Mitcham,CR4 4BE,"69201, 69202",London,69201,51.400118,-0.169433
SAT LUXE LEDGER LTD,17058760,60 Tottenham Court Road,London,W1T 2EW,"69201, 69202, 69203",London,69201,51.519789,-0.133764
AMBIT SOLUTIONS LIMITED,17036774,4th Floor Silverstream House  45 Fitzroy Street,London,W1T 6EB,"69201, 69202, 69203, 78109",London,69201,51.523817,-0.140519
ACCOUNT8 LIMITED,17069524,71-75 Shelton Street,London,WC2H 9JQ,"69201, 69202",London,69201,51.514897,-0.123615
EXPONENTIAL FINANCIAL CONSULTING LTD,13812166,38 Beaulieu Drive,Pinner,HA5 1NG,"69201, 70221, 70229, 82990",London,69201,51.578872,-0.386257
MAROHAM LTD,17118416,128 City Road,London,EC1V 2NX,"69201, 70229",London,69201,51.527304,-0.088894
IN THE CLOUD ACCOUNTANCY LIMITED,07282380,167-169 Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
SPHERICAL ACCOUNTANTS LIMITED,09271083,Highland House 165 The Broadway,London,SW19 1NE,"69201, 69203",London,69201,51.418846,-0.198169
FRANK AND KEEL LIMITED,17116905,123 Oaklands Road,London,W7 2DT,"69201, 69202, 69203, 70221",London,69201,51.506224,-0.32914
CLOUD ACCOUNTS SERVICES LIMITED,10980273,Royal Arsenal Gatehouse,London,SE18 6AR,"69201, 69202",London,69201,51.491366,0.069633
DE JONG PHILLIPS LTD,12201553,167 - 169 Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
BOOXFLOW LTD,17116542,124-128 City Road,London,EC1V 2NX,"69201, 69202, 69203",London,69201,51.527304,-0.088894
AURIDA SERVICES LIMITED,16321501,42 Sidewood Road,London,SE9 2HA,"69201, 69202, 98000",London,69201,51.43991,0.080255
FIRST LEADERSHIP GROUP LTD,17119460,128 City Road,London,EC1V 2NX,"69201, 70100, 70229, 74909",London,69201,51.527304,-0.088894
MARTIN LEE LIMITED,09647569,Warehouse W,Royal Victoria Docks,E16 1BD,69201,London,69201,51.508349,0.024057
TAXPERT LTD,16757985,70 Rochester Row,London,SW1P 1JU,"69201, 69202",London,69201,51.494433,-0.136817
AA TAX STUDIO LTD,16686103,Manak House Kangley Bridge Road,London,SE26 5AL,"69201, 69202, 69203",London,69201,51.422555,-0.036092
VALUELIFT ADVISORY LIMITED,15783790,801 Flour Millers House New Village Avenue,London,E14 0TE,69201,London,69201,51.512376,-0.004156
PRIMECO FINANCIAL SERVICES LTD,15380364,2nd Floor College House,London,HA4 7AE,69201,London,69201,51.574559,-0.428217
AMA NW LTD,15022113,Suite 35 - 36 The Designworks Park Parade,London,NW10 4HT,69201,London,69201,51.536271,-0.24435
ACTION ACCOUNTANTS LTD,10697895,297-303 Edgware Road Edgware Road,London,NW9 6NB,"69201, 69202, 69203, 70229",London,69201,51.589217,-0.253843
KNOX FINANCE LTD,17109353,128 City Road,London,EC1V 2NX,"69201, 69203, 70221, 85590",London,69201,51.527304,-0.088894
PERSONA FINANCE LTD,12341055,Fifth Floor 167-169 Great Portland Street,London,W1W 5PF,"69109, 69201, 69202, 69203",London,69201,51.521673,-0.143705
GLOBAL PAYROLL DOCTORS LIMITED,16075332,167 - 169 Great Portland Street Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
DRP FINANCIAL SERVICES LTD,16021718,37a 37a Sedgemere Avenue,London,N2 0SY,"69201, 69202",London,69201,51.592346,-0.176947
GOLDSTAR PROFESSIONAL SERVICES LTD,11680785,167 - 169 Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
TETANO ACCOUNTING & BOOKKEEPING LTD,15304546,The Workspace,London,N22 7TH,"69201, 69202, 69203",London,69201,51.598456,-0.114643
AUREX ACCOUNTANTS LTD,17126540,5 Brayford Square,London,E1 0SG,"69201, 69202, 69203, 70221",London,69201,51.514214,-0.050341
MICHAELS TAX LIMITED,12578486,97 Laurel Way,Totteridge,N20 8HT,69201,London,69201,51.624558,-0.19162
HUXRIDGE LIMITED,14943534,71-75 Shelton Street,London,WC2H 9JQ,"69201, 69202, 69203",London,69201,51.514897,-0.123615
FAXON CONSULTING LTD,06842343,167-169 Great Portland Street,London,W1W 5PF,"69201, 69202, 96090",London,69201,51.521673,-0.143705
ZAYN ACCOUNTANTS LTD,16893875,Whitechapel Business Centre Ground Floor,London,E1 1BJ,"69201, 69202",London,69201,51.51932,-0.057301
ABREVIA UK LTD,16756425,167-169 Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
5TH QUARTER FINANCIAL SOLUTIONS LTD,09479672,167-169 Great Portland Street,London,W1W 5PF,69201,London,69201,51.521673,-0.143705
ARCLUME ADVISORY LTD,17125557,128 City Road,London,EC1V 2NX,"62020, 69201, 69202, 70221",London,69201,51.527304,-0.088894
RADHA KRISHNA AGS LTD,08800582,Rex House,London,N12 0DD,"41202, 43999, 69202, 70229",London,69202,51.612879,-0.177193
CHIB LTD,10744684,Cedar House Vine Lane,London,UB10 0NF,"62020, 69202, 71111, 74909",London,69202,51.535767,-0.459458
GLOBAL CONSULTANCY SSF LTD,12243646,53a Mile End Road,London,E1 4TT,69202,London,69202,51.520883,-0.052852
HUDSON TYLER ASSOCIATES LTD,10254953,2nd Floor 6 Greenwich Quay,London,SE8 3EY,69202,London,69202,51.48151,-0.017286
S ANAND & CO LIMITED,09733815,C/O Consulting Links Uk,London,E7 8DF,69202,London,69202,51.547197,0.034507
ACON ACCOUNTS LTD,13373192,40 Clifton Gardens,London,N15 6AP,69202,London,69202,51.577055,-0.067744
ALNOURAIN LTD,09685944,66 Hawfinch House 1 Moorhen Drive,London,NW9 7BF,"68320, 69202",London,69202,51.577115,-0.242501
FRIENDLY CONSULTING LONDON LTD,14108036,185 Angel Place Fore Street,London,N18 2UD,69202,London,69202,51.615152,-0.064798
KEANO SERVICES LIMITED,05433501,17 The Larches,London,N13 5AU,69202,London,69202,51.622496,-0.092006
ALL PAYROLL SERVICES LTD,14114239,31 London Road,Royston,SG8 9EJ,69202,London,69202,52.045,-0.022859
RENNER LTD,04861045,35 Ritches Road,London,N15 3TB,"35110, 36000, 62020, 69202",London,69202,51.582246,-0.093736
UK PROPERTY ACCOUNTING SERVICES LIMITED,11629530,"38, Brennan House 610 High Road Leyton",London,E10 6RN,"69202, 70229",London,69202,51.568784,-0.008194
SMALL BUSINESS ACCOUNTING SOLUTION LTD,08615091,"117 Whitechapel Road Unit 2, 3rd Floor",London,E1 1DT,69202,London,69202,51.517757,-0.066102
ATC ACCOUNTANTS LIMITED,07310546,Atc Cameo House .,London,WC2H 7AS,69202,London,69202,51.510846,-0.128956
SPECTRUM ACCOUNTANCY SERVICES LIMITED,03326054,3 Sandhurst Road,,N9 8BA,69202,London,69202,51.639631,-0.045877
HIRMA CONSULTING SERVICES LTD,06236469,"5 Station Parade, High Street",London,E11 1QF,69202,London,69202,51.581561,0.021347
HALLOUMI HUT LTD,13360878,88 Aldersbrook Road,London,E12 5DH,69202,London,69202,51.559455,0.040637
HKA CONSULTANCY LTD,13638103,45 Highwood Avenue,London,N12 8QL,"64922, 69202, 70229, 82110",London,69202,51.620047,-0.178423
HASHZA LTD,10117229,20-22 Wenlock Road,London,N1 7GU,69202,London,69202,51.530737,-0.09371
LYDU SERVICES LIMITED,09157058,54 Walden House Dagnall Street,London,SW11 5DB,"69202, 81299, 96090",London,69202,51.472894,-0.156025
AFFOTAX GLOBAL LTD,15749825,240 Plashet Grove,London,E6 1DQ,69202,London,69202,51.539428,0.046331
MIK ENTERPRISE LTD,08404830,108 Sutton Court Road,London,E13 9NS,69202,London,69202,51.527575,0.037063
VM BOOKKEEPING LTD,12088380,241 Brunswick Park Road,London,N11 1EU,69202,London,69202,51.630429,-0.149961
ASH WHITE CONSULTING LTD,06674076,"Office 9, Dalton House",London,SW19 2RR,"62090, 69202",London,69202,51.410901,-0.185051
MS CONSULTANTS LIMITED,14101721,Atc Cameo House,London,WC2H 7AS,"69202, 70229",London,69202,51.510846,-0.128956
WORKPLACE SOLUTIONS WITH XERO LTD,10607553,45 Arodene Road Arodene Road,London,SW2 2BQ,69202,London,69202,51.452616,-0.117045
QUINTUPLE LIMITED,06350726,117 Globe Wharf 205 Rotherhithe Street,London,SE16 5XX,69202,London,69202,51.506911,-0.042712
ONIX FINANCE LIMITED,10940262,86 - 90 Paul Street,London,EC2A 4NE,"66110, 69202, 84110",London,69202,51.525617,-0.083602
SUSA ROBERTS BOOKKEEPING LTD,10349694,143 London Road,Hertford,SG13 7RH,69202,London,69202,51.782103,-0.044901
HOLDING GRUPO TV CABLE S.A. LTD.,09774843,141 Somerset Gardens,London,N17 8JX,69202,London,69202,51.605547,-0.076182
CAPITAL BOOKMASTER LTD,11350825,3409 Charrington Tower 11 Biscayne Avenue,London,E14 9BQ,"69202, 69203",London,69202,51.506823,-0.00548
FOCUS ROYALTIES LIMITED,14124113,5th Floor 111 Charterhouse Street,London,EC1M 6AW,69202,London,69202,51.520347,-0.100732
TST ACCOUNTING AND BOOK KEEPING SERVICES LTD,07276219,34 Conway Road,London,N15 3BA,69202,London,69202,51.582954,-0.093013
CA BOOKKEEPING SERVICES LTD,09371436,Unit 31b Eurolink Business Centre Unit 31b,49 Effra Road,SW2 1BZ,69202,London,69202,51.458433,-0.114157
RV ENTERPRISES LTD,12140666,25 James Joyce Walk,London,SE24 0QT,69202,London,69202,51.460315,-0.103182
MG ACCOUNTANCY & BUSINESS ADVISORS LIMITED,10173368,91 Grange Gardens,London,N14 6QW,69202,London,69202,51.631655,-0.125231
ANTARA ACCOUNTING SERVICES LTD,11908902,"Office 9, Dalton House",London,SW19 2RR,69202,London,69202,51.410901,-0.185051
IQRA CONSULTANTS LIMITED,07571132,50 Belvoir Close,London,SE9 4TE,69202,London,69202,51.431666,0.047439
IA BOOKKEEPING LIMITED,13178973,564a Hertford Road,London,EN3 5SU,69202,London,69202,51.668704,-0.04156
BRIDGEHEAD (EUROPE) LIMITED,05433219,4th Floor Heathrow Approach,Slough,SL3 8QY,69202,London,69202,51.490615,-0.541574
AS BOOK KEEPING SERVICES LTD,11374538,124-128 City Road,London,EC1V 2NX,69202,London,69202,51.527304,-0.088894
PREMIUM GROUP SOLUTIONS LTD,14112658,366a Neasden Lane North,London,NW10 0ER,69202,London,69202,51.561063,-0.253984
THE INTEGRITY CONSORTIUM LTD,11270430,126 Tower Hamlets Road,London,E7 9DB,"62090, 63990, 69202",London,69202,51.550999,0.016401
TAXVERSUM LTD,09565179,"45 4th Floor, Silverstream House,",London,W1T 6EB,69202,London,69202,51.523817,-0.140519
HELEN & EREN CONSULTANCY LTD.,11983480,Unit Da2 Sutherland House,London,E17 6BU,"69202, 70229, 82990",London,69202,51.590498,-0.037347
TEOLI CONSULTING UK LTD,14086555,Balfour House,London,N12 0BP,"69202, 70229, 74100",London,69202,51.613666,-0.176324
BRITCALM LIMITED,02186794,10 Finsbury Park Road,London,N4 2JZ,"68209, 69202",London,69202,51.564373,-0.102808
CARR ACCOUNTING AGENCY LIMITED,14881991,71-75 Shelton Street,London,WC2H 9JQ,"69202, 70221",London,69202,51.514897,-0.123615
RA ONE ASSOCIATES LIMITED,12175462,113 Romford Road,London,E15 4LY,69202,London,69202,51.542797,0.008568
DROPBOOKS LIMITED,12824536,411-413 Oxford Street,London,W1C 2PE,69202,London,69202,51.514018,-0.150949
ORT BOOKKEEPING LTD,13650649,214 Baker Street,Enfield,EN1 3JT,69202,London,69202,51.660188,-0.079057
C.H GROUP LONDON LTD,14071370,20-22 Wenlock Road,London,N1 7GU,"69202, 96090",London,69202,51.530737,-0.09371
IV GROUP LIMITED,12208651,57 Crawley Road,London,E10 6RJ,"69202, 70229",London,69202,51.566644,-0.011895
LARISSA HOWELL LTD,10376246,85 Great Portland Street,London,W1W 7LT,"69202, 96090",London,69202,51.518469,-0.14238
MM ACCOUNTING SERVICES LIMITED,09590026,96 Cubitt House Poynders Road,London,SW4 8NB,69202,London,69202,51.451264,-0.141107
GROOVED SECRETARIES LIMITED,00587039,52 Leysdown Road,London,SE9 3NB,69202,London,69202,51.436102,0.048299
SIRIUS FINANCIALS LIMITED,12039740,85 Great Portland Street,London,W1W 7LT,"69202, 70221, 70229",London,69202,51.518469,-0.14238
